ID	CODE	SUBCODE	description	Numric 1	DATE	Remarks
6	2	227	תיקון ושיפוץ בתי פחמים למנוע.                             	0	00/00/00	
6	2	228	פירוק מנגנון קלץ' תמסורת לאגיטטור.                        	0	00/00/00	
6	2	229	תיקון וחידוש מנגנון קלץ' לאגיטטור.                        	0	00/00/00	
6	2	230	כיוון וקיבוע מנגנון תמסורת לאגיטטור.                      	0	00/00/00	
6	2	231	פירוק מנגנון מתיחת כבל הזנה.                              	0	00/00/00	
6	2	232	תיקון ושיפוץ מנגנון מתיחת כבל הזנה.                       	0	00/00/00	
6	2	233	כיוון וקיבוע מנגנון.                                      	0	00/00/00	
6	2	234	פירוק תושבות מנוע לא תקינות.                              	0	00/00/00	
6	2	235	תיקון וחידוש תושבות מנוע.                                 	0	00/00/00	
6	2	236	קיבוע וחיזוק מנוע לתושבות.                                	0	00/00/00	
6	2	237	פירוק סוקט הזנה לשדה מנוע.                                	0	00/00/00	
6	2	238	תיקון וחידוש סוקט הזנה לשדה מנוע.                         	0	00/00/00	
6	2	239	קיבוע וחיזוק סוקט הזנה.                                   	0	00/00/00	
6	3			0	01/01/2001	
6	3	300	פירוק מערכת בקרת עוצמה (מהירות) לא תקינה.                 	0	00/00/00	
6	3	301	"תיקון,שיפוץ וחידוש מערכת בקרת עוצמה (מהירות).             "	0	00/00/00	
6	3	302	כיוון וקיבוע מערכת בקרת עוצמה (מהירות).                   	0	00/00/00	
6	3	303	פירוק מעגל בקרת עוצמה (מהירות) לא תקין.                   	0	00/00/00	
6	3	304	החלפת מעגל בקרת עוצמה (מהירות) קומפלט.                    	0	00/00/00	
6	3	305	פירוק גלגל שיניים שחוק-מעביר תמסורת ממנוע.                	0	00/00/00	
6	3	306	החלפת גלגל שיניים חדש מעביר תמסורת ממנוע.                 	0	00/00/00	
6	3	307	פירוק ציר שבור מניע גלגל שיניים בטחון.                    	0	00/00/00	
6	3	308	החלפת ציר חדש מניע גלגל שיניים בטחון.                     	0	00/00/00	
6	3	309	פירוק מעגל בקרה ראשי לא תקין.                             	0	00/00/00	
6	3	310	החלפת מעגל בקרה ראשי קומפלט חדש.                          	0	00/00/00	
6	3	311	פירוק פלטת מיקצפות לא תקינה.                              	0	00/00/00	
6	3	312	"שיפוץ,ליטוש וחידוש קדח כניסה בפלטת מיקצפות.               "	0	00/00/00	
6	3	313	חילוץ ציר וו לישה תקוע.                                   	0	00/00/00	
6	3	314	"פירוק ציר מערבל ""K"" לא תקין.                              "	0	00/00/00	
6	3	315	"שיפוץ,תיקון וליטוש ציר ל-וו לישה.                         "	0	00/00/00	
6	3	316	"שיפוץ,תיקון וליטוש ציר למערבל ""K"".                        "	0	00/00/00	
6	3	317	החלפת פלטת מיקצפות חדשה.                                  	0	00/00/00	
6	3	320	פירוק מקשר מנוע שחוק.                                     	0	00/00/00	
6	3	321	החלפת מקשר מנוע חדש.                                      	0	00/00/00	
6	3	322	פירוק מערכת תמסורת (גיר).                                 	0	00/00/00	
6	3	323	"ניקוי,כיוון,גירוז וקיבוע מערכת תמסורת (גיר).              "	0	00/00/00	
6	3	324	גירוז מערכת תמסורת (גיר).                                 	0	00/00/00	
6	3	325	"תיקון,כיוון וקיבוע תושבת למרכב עליון.                     "	0	00/00/00	
6	3	326	שיפוץ וחידוש ציר בייס.                                    	0	00/00/00	
6	3	328	פירוק זוג גלגלי שיניים שחוקים.                            	0	00/00/00	
6	3	329	החלפת זוג גלגלי שיניים.                                   	0	00/00/00	
6	3	330	פירוק תיבת תמסורת תחתונה (גיר-בוקס תחתון) שבורה           	0	00/00/00	
6	3	331	החלפת תיבת תמסורת תחתונה (גיר-בוקס תחתון) חדשה.           	0	00/00/00	
6	3	333	ניקוי יסודי ושטיפת מערכת תמסורת (גיר).                    	0	00/00/00	
6	3	334	פירוק גלגל רצועה שחוק.                                    	0	00/00/00	
6	3	335	החלפת גלגל רצועה חדש.                                     	0	00/00/00	
6	3	338	פירוק מנגנון נעילה/פתיחה לא תקין.                         	0	00/00/00	
6	3	339	תיקון ושיפוץ מנגנון נעילה/פתיחה.                          	0	00/00/00	
6	3	340	כיוון וקיבוע מנגנון נעילה/פתיחה.                          	0	00/00/00	
6	4	400	פירוק ציר תמסורת ראשי שבור.                               	0	00/00/00	
6	4	401	החלפת ציר תמסורת ראשי חדש.                                	0	00/00/00	
6	4	402	פירוק פולי מנוע שחוק/שבור.                                	0	00/00/00	
6	4	403	החלפת פולי מנוע חדש.                                      	0	00/00/00	
6	4	405	פירוק שסי וציר ראשי שבור.                                 	0	00/00/00	
6	4	406	החלפת שסי וציר ראשי חדש קומפלט.                           	0	00/00/00	
6	4	407	פירוק ציר ראשי.                                           	0	00/00/00	
6	4	408	קיבוע ציר ראשי.                                           	0	00/00/00	
6	4	409	שימון מע' תמסורת.                                         	0	00/00/00	
6	4	410	החלפת גלגל שיניים תחתון.                                  	0	00/00/00	
6	4	411	החלפת זרוע הפעלה חדשה.                                    	0	00/00/00	
6	4	412	פירוק גשר מנוע עליון.                                     	0	00/00/00	
6	4	413	תיקון שיפוץ וחידוש גשר מנוע עליון.                        	0	00/00/00	
6	4	414	החלפת סוגרים לבית מיסב עליון.                             	0	00/00/00	
6	4	415	החלפת פולי מנוע חדש.                                      	0	00/00/00	
6	4	416	פירוק רצועת תמסורת קרועה/שחוקה.                           	0	00/00/00	
6	4	417	החלפת רצועת תמסורת.                                       	0	00/00/00	
6	5	500	פירוק גלגל שיניים תחתון שחוק/שבור.                        	0	00/00/00	
6	5	501	החלפת גלגל שיניים תחתון חדש.                              	0	00/00/00	
6	5	502	פירוק גלגל שיניים אמצעי שחוק/שבור.                        	0	00/00/00	
6	5	503	החלפת גלגל שיניים אמצעי חדש.                              	0	00/00/00	
6	5	504	פירוק גלגל שיניים עליון שחוק/שבור.                        	0	00/00/00	
6	5	505	החלפת גלגל שיניים עליון חדש.                              	0	00/00/00	
6	5	506	"שיפוץ,כיוון וקיבוע גשר עליון למערכת תמסורת.               "	0	00/00/00	
6	5	507	"שיפוץ,כיוון וקיבוע צירים למערכת תמסורת (גיר).             "	0	00/00/00	
6	5	508	גירוז מערכת תמסורת (גיר).                                 	0	00/00/00	
6	5	509	ניקוי ושימון גשרי מנוע.                                   	0	00/00/00	
6	5	510	פירוק גלגל שיניים גדול שחוק/שבור.                         	0	00/00/00	
6	5	511	החלפת גלגל שיניים גדול חדש.                               	0	00/00/00	
6	5	512	פירוק גלגל שיניים קטן מעביר תמסורת שחוק.                  	0	00/00/00	
6	5	513	החלפת גלגל שיניים קטן חדש מעביר תמסורת ממנוע.             	0	00/00/00	
6	6	600	פירוק מקשר מנוע.                                          	0	00/00/00	
6	6	601	החלפת מקשר מנוע.                                          	0	00/00/00	
6	6	602	פירוק מקשר כוס.                                           	0	00/00/00	
6	6	603	החלפת מקשר כוס.                                           	0	00/00/00	
6	7	700	פירוק אוטומט עליון לא תקין.                               	0	00/00/00	
6	7	701	החלפת אוטומט עליון חדש.                                   	0	00/00/00	
6	7	702	פירוק אוטומט תחתון לא תקין.                               	0	00/00/00	
6	7	703	החלפת אוטומט תחתון חדש.                                   	0	00/00/00	
6	7	704	פירוק גוף חימום לא תקין.                                  	0	00/00/00	
6	7	705	החלפת גוף חימום חדש כולל טרמוסטט בטחון ואטם.              	0	00/00/00	
6	7	706	פירוק טרמוסטט בטחון לא תקין.                              	0	00/00/00	
6	7	707	החלפת טרמוסטט בטחון חדש.                                  	0	00/00/00	
6	7	708	פירוק ברז לא תקין.                                        	0	00/00/00	
6	7	709	החלפת ברז חדש.                                            	0	00/00/00	
6	7	710	החלפת אטמים לברז.                                         	0	00/00/00	
6	7	711	החלפת מדיד חדש.                                           	0	00/00/00	
6	7	715	פירוק מפסק הרתחה לא תקין.                                 	0	00/00/00	
6	7	716	החלפת מפסק הרתחה חדש.                                     	0	00/00/00	
6	7	717	פירוק מפסק שבת לא תקין.                                   	0	00/00/00	
6	7	718	החלפת מפסק שבת חדש.                                       	0	00/00/00	
6	7	719	פירוק זוג מפסקים לא תקינים.                               	0	00/00/00	
6	7	720	החלפת זוג מפסקי הפעלה חדשים.                              	0	00/00/00	
6	7	721	פירוק גוף חימום ואטם שחוק.                                	0	00/00/00	
6	7	722	ליטוש וחידוש תושבת לגוף החימום.                           	0	00/00/00	
6	7	723	החלפת אטם חדש לגוף החימום.                                	0	00/00/00	
6	7	727	פירוק בית שקע לא תקין בבסיס.                              	0	00/00/00	
6	7	728	החלפת בית שקע חדש בבסיס.                                  	0	00/00/00	
6	7	729	החלפת גוף חימום נירוסטה חדש.                              	0	00/00/00	
6	7	777	ניקוי אבנית.                                              	0	00/00/00	
6	8	800	פירוק רגש טרמוסטט לא תקין.                                	0	00/00/00	
6	8	801	החלפת רגש טרמוסטט חדש.                                    	0	00/00/00	
6	8	802	פירוק גוף חימום אפיה עליון לא תקין.                       	0	00/00/00	
6	8	803	החלפת גוף חימום אפיה עליון חדש.                           	0	00/00/00	
6	8	804	פירוק גוף חימום אפיה תחתון לא תקין.                       	0	00/00/00	
6	8	805	החלפת גוף חימום אפיה תחתון חדש.                           	0	00/00/00	
6	8	806	פירוק טיימר לא תקין.                                      	0	00/00/00	
6	8	807	החלפת טיימר חדש.                                          	0	00/00/00	
6	8	808	"ביצוע ביטול זליגה מג""וח.                                  "	0	00/00/00	
6	8	809	פירוק טרמוסטט לא תקין.                                    	0	00/00/00	
6	8	810	החלפת טרמוסטט חדש.                                        	0	00/00/00	
6	8	811	החלפת 4 גופי חימום חדשים.                                 	0	00/00/00	
6	8	812	"החלפת מחברים לגו""ח.                                       "	0	00/00/00	
6	8	813	פירוק סלקטור (בורר מצבים) לא תקין.                        	0	00/00/00	
6	8	814	החלפת סלקטור (בורר מצבים) חדש.                            	0	00/00/00	
6	8	815	החלפת סלקטור לתא עליון.                                   	0	00/00/00	
6	8	816	החלפת סלקטור לתא תחתון.                                   	0	00/00/00	
6	8	817	החלפת זוג צירים לדלת עליונה.                              	0	00/00/00	
6	8	818	החלפת זכוכית עליונה.                                      	0	00/00/00	
6	8	819	החלפת זכוכית תחתונה.                                      	0	00/00/00	
6	8	820	תיקון וקיבוע הארקה.                                       	0	00/00/00	
6	8	821	החלפת קופסת הסתעפות חדשה.                                 	0	00/00/00	
6	8	822	פירוק דיודת הנחתה לא תקינה.                               	0	00/00/00	
6	8	823	החלפת דיודת הנחתה.                                        	0	00/00/00	
6	8	824	ביצוע מעקף לטיימר.                                        	0	00/00/00	
6	8	825	פירוק גוף חימום טורבו לא תקין.                            	0	00/00/00	
6	8	826	החלפת גוף חימום טורבו חדש.                                	0	00/00/00	
6	8	827	החלפת גוף חימום גריל חדש.                                 	0	00/00/00	
6	8	828	פירוק מפסק מחליף מצבי אפיה לא תקין.                       	0	00/00/00	
6	8	829	החלפת מפסק מחליף מצבי אפיה חדש.                           	0	00/00/00	
6	8	830	קיבוע גוף חימום עליון.                                    	0	00/00/00	
6	8	831	החלפת מנוע טורבו חדש.                                     	0	00/00/00	
6	8	832	"החלפת גו""ח כפול תחתון בתא עליון.                          "	0	00/00/00	
6	8	833	"החלפת גו""ח כפול עליון בתא עליון.                          "	0	00/00/00	
6	8	834	"החלפת גו""ח כפול תחתון בתא תחתון.                          "	0	00/00/00	
6	8	835	"החלפת גו""ח כפול עליון בתא תחתון.                          "	0	00/00/00	
6	8	836	פירוק סלקטור (בורר) מצבים לא תקין.                        	0	00/00/00	
6	8	837	החלפת סלקטור (בורר) מצבים חדש.                            	0	00/00/00	
6	8	838	פירוק סלקטור (בורר) אחורי לא תקין.                        	0	00/00/00	
6	8	839	החלפת סלקטור (בורר) אחורי חדש.                            	0	00/00/00	
6	9	900	ניקוי ושימון גשרי מנוע.                                   	0	00/00/00	
6	9	901	פירוק מנוע ופחמים שחוקים.                                 	0	00/00/00	
6	9	902	ליטוש וחידוש למלות עוגן מנוע.                             	0	00/00/00	
6	9	903	החלפת זוג פחמים חדשים למנוע.                              	0	00/00/00	
6	9	904	פירוק מערכת חיווט לא תקינה.                               	0	00/00/00	
6	9	905	תיקון וחידוש מערכת חיווט.                                 	0	00/00/00	
6	9	906	קיבוע וחיזוק מערכת חיווט.                                 	0	00/00/00	
6	9	909	פירוק סוקט כניסה לא תקינה.                                	0	00/00/00	
6	9	910	תיקון וחידוש סוקט כניסה.                                  	0	00/00/00	
6	9	911	החלפת סוקט כניסה חדשה קומפלט.                             	0	00/00/00	
6	9	914	פירוק מנגנון מיתוג והפעלה לא תקין.                        	0	00/00/00	
6	9	915	תיקון וחידוש מנגנון מיתוג והפעלה.                         	0	00/00/00	
6	9	916	פירוק ידית שבורה ליח' המגהץ.                              	0	00/00/00	
6	9	917	תיקון ושיפוץ ידית ליח' המגהץ.                             	0	00/00/00	
6	9	918	הרכבת תמיכות מתכת לידית ליח' המגהץ.                       	0	00/00/00	
6	9	919	קיבוע וחיזוק ידית ליח' המגהץ.                             	0	00/00/00	
6	9	920	פירוק אוברלוד לא תקין.                                    	0	00/00/00	
6	9	921	החלפת אוברלוד חדש.                                        	0	00/00/00	
6	9	922	ביצוע מעקף לאוברלוד.                                      	0	00/00/00	
6	9	923	פירוק כבל הזנה לא תקין.                                   	0	00/00/00	
6	9	924	החלפת כבל הזנה חדש.                                       	0	00/00/00	
6	9	925	החלפת תקע הזנה חדש.                                       	0	00/00/00	
6	9	926	פירוק בתי פחמים למנוע.                                    	0	00/00/00	
6	9	927	שיפוץ וחידוש בתי פחמים למנוע.                             	0	00/00/00	
6	9	928	קיבוע בתי פחמים למנוע.                                    	0	00/00/00	
6	9	929	ליטוש וחידוש פתח תבריג לפקק מילוי.                        	0	00/00/00	
6	9	930	החלפת אטם חדש לפקק מילוי.                                 	0	00/00/00	
6	9	931	פירוק שסתום בטחון לא תקין במע' קיטור.                     	0	00/00/00	
6	9	932	החלפת שסתום בטחון קומפלט למערכת קיטור.                    	0	00/00/00	
6	9	933	פירוק סוקט הזנה לשדה מנוע.                                	0	00/00/00	
6	9	934	תיקון וחידוש סוקט הזנה לשדה מנוע.                         	0	00/00/00	
6	9	935	קיבוע סוקט הזנה לשדה מנוע.                                	0	00/00/00	
6	9	936	פירוק מערכת פליטת קיטור.                                  	0	00/00/00	
6	9	937	"תיקון,חידוש וקידוח פתחים במערכת פליטה.                    "	0	00/00/00	
6	9	939	פירוק סולונואיד (ברז חשמלי) לא תקין.                      	0	00/00/00	
6	9	940	שיפוץ וחידוש סולונואיד (ברז חשמלי).                       	0	00/00/00	
6	9	941	החלפת סולונואיד (ברז חשמלי) קומפלט.                       	0	00/00/00	
6	9	942	קיבוע סולונואיד (ברז חשמלי) וצנרת פליטה.                  	0	00/00/00	
6	9	943	פירוק מפסק פיקוד קיטור לא תקין.                           	0	00/00/00	
6	9	944	החלפת מפסק פיקוד קיטור.                                   	0	00/00/00	
6	9	945	ניקוי אבנית ושטיפת דוד קיטור ופלטת גיהוץ.                 	0	00/00/00	
6	9	946	ניקוי ושטיפה יסודית לצנרת פליטה וברז חשמלי.               	0	00/00/00	
6	9	947	פירוק ברז ויסות קיטור לא תקין.                            	0	00/00/00	
6	9	948	"תיקון,שיפוץ וחידוש ברז ויסות קיטור.                       "	0	00/00/00	
6	9	949	שחרור סתימה במערכת פליטת קיטור.                           	0	00/00/00	
6	9	950	מילוי נוזל תוסף מונע התגיישות ואבנית.                     	0	00/00/00	
6	9	951	פירוק טרמוסטט בטחון לא תקין בפלטת גיהוץ.                  	0	00/00/00	
6	9	952	החלפת טרמוסטט בטחון חדש בפלטת גיהוץ.                      	0	00/00/00	
6	9	953	קיבוע וחיזוק מחברים לטרמוסטט בטחון.                       	0	00/00/00	
6	9	954	פירוק טרמוסטט בטחון לא תקין לדוד קיטור.                   	0	00/00/00	
6	9	955	החלפת טרמוסטט בטחון חדש לדוד קיטור.                       	0	00/00/00	
6	9	956	פירוק דוד קיטור לא תקין.                                  	0	00/00/00	
6	9	957	החלפת דוד קיטור חדש קומפלט כולל גוף חימום.                	0	00/00/00	
6	9	958	פירוק פרסוסטט (וסת לחץ) לא תקין.                          	0	00/00/00	
6	9	959	החלפת פרסוסטט (וסת לחץ) קומפלט.                           	0	00/00/00	
6	9	975	פירוק מפסק הפעלה לא תקין.                                 	0	00/00/00	
6	9	976	החלפת מפסק הפעלה חדש.                                     	0	00/00/00	
6	9	977	פירוק נורת סימון לא תקינה.                                	0	00/00/00	
6	9	978	החלפת נורת סימון פעולה.                                   	0	00/00/00	
6	9	990	בדיקת המכשיר והרצה.                                       	0	00/00/00	
6	9	991	נמצא תקין.                                                	0	00/00/00	
6	9	992	אין מענה טלפוני                                           	0	01/01/2001	
6	9	993	הושארה הודעה                                              	0	01/01/2001	
6	9	994	ממתין לחשבונית רכישה                                      	0	01/01/2001	
6	9	995	ניקוי עוד 85 שח לא כולל מעמ                               	0	00/00/00	
6	9	999	המכשיר לא תוקן.                                           	0	00/00/00	
7	1		חברים	0	00/00/00	
7	2		ספקים	0	00/00/00	
7	3		משפחה	0	00/00/00	
7	4		מוסדות ציבוריים	0	00/00/00	
7	5		רבנים ופוסקים	0	00/00/00	
7	6		מעבדות	0	00/00/00	
8	1		חלפים למיקרו גל	0	00/00/00	
8	2		חלפים לשואבי אבק	0	00/00/00	
8	3		חלפים לתנורים	0	00/00/00	
8	4		ציוד מכני	0	00/00/00	
8	5		שונות	0	00/00/00	
9	0			0	00/00/00	
9	1		מרש - אומגה	0	00/00/00	
9	2		וויזה פאוור קארד 4288	0	00/00/00	
9	3		סייטק	0	00/00/00	
9	4		ישראכרט עיסקי 4819/9075	0	00/00/00	
9	5		"הנהח""ש"	420	00/00/00	
9	6		אסתר אוניברסל	0	00/00/00	
9	7		דובין	0	00/00/00	
9	8		ויזה חדש 4989-1783	0	00/00/00	
9	9		אמנון	0	00/00/00	
9	10		חשמל	0	00/00/00	
9	11		עיריה	0	00/00/00	
9	12		מרום קריסטל	0	00/00/00	
9	13		שונות	0	00/00/00	
9	14		אלקטרו ברק	0	00/00/00	
9	15		י.ל.שיא	0	00/00/00	
9	16		לאומי קארד5923	0	00/00/00	
9	17		לוי שמעון	0	00/00/00	
9	18		מנחם הכל לבית	0	00/00/00	
9	19		סרוסי השכן-מים	0	00/00/00	
9	20		"גמ""ח-הלוואה"	0	00/00/00	
9	21		ברימאג שירות ת.משלוח	0	00/00/00	
9	22		ברימאג שירות חשבוניות	755	00/00/00	
9	23		טן דלק	0	00/00/00	
9	24		אבי ברכה	0	01/01/2001	
9	25		טלפון-בזק	0	00/00/00	
9	28		שיעור תורה ברמלה	0	01/01/2001	
9	29		הלוואה הרב שלום הלל	0	01/01/2001	
9	30		הלוואה מהרב איתן בגדדי	0	01/01/2001	
9	31		דירה אמא שתחי'.	0	01/01/2001	
9	32		הלוואה מיצחק עובדי'ה השכן	0	01/01/2001	
9	33		הלוואה מיוסי סוויסה	0	01/01/2001	
9	36		הלוואה מר' מוטי ליפסקר שיחי'	0	01/01/2001	
10	9	900	המכשיר לאחר פירוק-אחריותינו מוגבלת!                       	0	00/00/00	
10	9	901	המכשיר הגיע מפורק-אחריותינו מוגבלת!                       	0	00/00/00	
10	9	902	תיקון באחריות.                                            	0	00/00/00	
11	1	100	"צלחת,גלגלת.                                               "	0	00/00/00	
11	1	101	צלחת.                                                     	0	00/00/00	
11	1	102	גלגלת.                                                    	0	00/00/00	
11	2	200	"צינור גמיש,מברשת ריצפה.                                   "	0	00/00/00	
11	2	201	צינור גמיש.                                               	0	00/00/00	
11	3	300	גוף בשר מלא.                                              	0	00/00/00	
11	3	301	גוף בשר ריק.                                              	0	00/00/00	
11	3	303	ללא פקק קידמי                                             	0	00/00/00	
11	4	400	"קערה,מכסה,סכין.                                           "	0	00/00/00	
11	4	401	"קערה,מכסה.                                                "	0	00/00/00	
11	5	500	גוף בשר מלא.                                              	0	00/00/00	
11	5	501	גוף בשר ריק.                                              	0	00/00/00	
11	5	502	חלזון.                                                    	0	00/00/00	
11	6	600	כוס בלנדר.                                                	0	00/00/00	
11	7	700	תחתית.                                                    	0	00/00/00	
11	7	701	מכסה.                                                     	0	00/00/00	
11	8	800	"רשת,תבנית.                                                "	0	00/00/00	
11	8	801	רשת.                                                      	0	00/00/00	
11	8	802	תבנית.                                                    	0	00/00/00	
11	9	900	כבל חשמלי.                                                	0	00/00/00	
12	1	100	פנל בקרה מוצהב                                            	0	00/00/00	
12	1	101	חריכה בדלת.                                               	0	00/00/00	
12	1	102	לחצן פ.דלת שבור.                                          	0	00/00/00	
12	1	103	חריכה בתא פנימי.                                          	0	00/00/00	
12	1	104	ציר נעילת דלת שבור.                                       	0	00/00/00	
12	1	105	מסגרת דלת שבורה/סדוקה.                                    	0	00/00/00	
12	1	106	זגוגית דלת שבורה/סדוקה.                                   	0	00/00/00	
12	2	200	ידית שבורה.                                               	0	00/00/00	
12	2	201	"לא ננעל,מוטה לאחור.                                       "	0	00/00/00	
12	2	202	כבל לא נכנס פנימה.                                        	0	00/00/00	
12	3	300	צבע מקולף.                                                	0	00/00/00	
12	3	301	ללא פקק קידמי                                             	0	00/00/00	
12	4			0	01/01/2001	
12	9	900	המכשיר חרוך/שרוף.                                         	0	00/00/00	
12	9	901	המכשיר חלוד.                                              	0	00/00/00	
12	9	902	המכשיר שרוט.                                              	0	00/00/00	
13	1		התראה ראשונה	0	00/00/00	
14	0		לקוח ותיק	0	00/00/00	
14	1		דפי זהב אינטרנט	0	00/00/00	
14	2		המלצה מלקוח	0	00/00/00	
14	3		אסתר אוניברסל	0	00/00/00	
14	4		ברימאג-קנווד	0	00/00/00	
14	5		טרקלין חשמל	0	00/00/00	
14	6		אבי-מ.כביסה	0	00/00/00	
14	7		שרותי אלי	0	00/00/00	
14	8		טלוידיאו כהן משה	0	00/00/00	
14	9		יואב	0	00/00/00	
14	10		חשמל רחמים רמלה	0	00/00/00	
14	11		קנדי	0	00/00/00	
14	12		חג'ג' חנות חשמל	0	00/00/00	
14	13		גביזון	0	00/00/00	
14	14		האור לוד אשביע	0	00/00/00	
14	15		מגנטים	0	00/00/00	
14	16		דרך השלוט	0	00/00/00	
15	0		בקבוק אלכוהול ל:01-QH	68	01/01/2001	
15	0		ג'ל ל:01-QH	77	01/01/2001	
15	0		גלגלים לרדיאטור דלונג'י 770920 זוג גלגלים	46	01/01/2001	
15	0		טרמוסטט בטחון לרדיאטור 150 מעלות	32.5	01/01/2001	
15	0		טרמוסטט לרדיאטור	49	01/01/2001	
15	0		כנף למייבש שיער	55	01/01/2001	52
15	0		מעמד תושבת (סטנד) למ.גילוח פיליפס RQ-1250	160	01/01/2001	
15	0		מנוע מייבש שיער	125	01/01/2001	
15	0		מ.גילוח פיליפס 0428	474	01/01/2001	
15	0	10	מ.גילוח פלייקוז 033                                       	163	01/01/2001	
15	0	11	מכונה לאף/אוזן פלייקוז 5087                               	77	01/01/2001	
15	0	102	מנוע מייבש שיער איתמר	220	01/01/2001	
15	0	13	"מסגרת מגל""ח 0677                                          "	73	01/01/2001	
15	0	14	"מסגרת מגל""ח 8140/50/60/70                                 "	108	01/01/2001	
15	0	15	מסגרת פיליפס 9140                                         	116	01/01/2001	
15	0	16	"מסגרת מגל""ח 6890/6831                                     "	99	01/01/2001	
15	0	17	"מסגרת מגל""ח 5176 חדש                                      "	77	01/01/2001	
15	0	18	מסגרת פיליפס 4988                                         	131	01/01/2001	
15	0	19	"מסרק 3,6,9בייביליס E-700                                  "	41	01/01/2001	
15	0	20	מסרק 3-18 בייביליס 709/769                                	40	01/01/2001	
15	0	22	מסרק גדול תספורת בייביליס 5647                            	40	01/01/2001	
15	0	23	מסרק גובה בייביליס 077                                    	40	01/01/2001	
15	0	24	סגר סכינים 0919                                           	72	01/01/2001	
15	0	25	סגר סכינים פיליפס 8240                                    	72	01/01/2001	
15	0	26	סולל נ.מיטל AA זוג                                        	59	01/01/2001	
15	0	27	סוללה מלבנית 6 V                                          	72	01/01/2001	
15	0		2	33	01/01/2001	
15	0	29	סט סכינים פיליפס S9031                                    	171	01/01/2001	
15	0	30	סט סכינים ארכיטק +RQ-12                                   	298	01/01/2001	
15	0	31	סט סכינים HQ-850 לפיליפס S-5050                           	155.5	01/01/2001	
15	0	32	"סט סכינים (HQ-56 (3,4                                     "	180	01/01/2001	
15	0	33	סכין 55-QH לא קיים יותר! לבדוק HQ-56                      	0	01/01/2001	
15	0	34	סכין 6-QH                                                 	225	01/01/2001	
15	0	35	סכין HQ-56                                                	161	01/01/2001	
15	0	36	סכין קול סכין HQ 167                                      	220	01/01/2001	
15	0	37	סכין 8-QH שלישי'ה                                         	161	01/01/2001	
15	0	38	סכין 9-QH שלישי'ה                                         	192	01/01/2001	
15	0	39	"סכין בייביליס 40 מ""מ 709                                  "	81	01/01/2001	
15	0	40	סכין בייביליס E-700/773                                   	65	01/01/2001	
15	0	41	"סכין בייביליס E-702,709,760                               "	65	01/01/2001	
15	0	42	סכין בייביליס E-870                                       	70	01/01/2001	
15	0	43	סכין למעצב זקן בייביליס 018-E                             	50	01/01/2001	
15	0	44	סט סכינים פיליפס 7000                                     	215	01/01/2001	
15	0	45	ראש סכינים פיליפס +RQ-12 מתאים גם לסידרת 7000             	298	01/01/2001	
15	0	46	ראש סכין ורשת בראון SERIES-7                              	246	01/01/2001	
15	0	47	סכין תספורת פיליפס 044-C                                  	116	01/01/2001	
15	0	48	רשת כפולה מ.גילוח ANDIS                                   	135	01/01/2001	
15	0	51	רשת כפולה מ.גילוח בראון 380                               	198	01/01/2001	
15	0	52	"ראש מגל""ח בראון דו גלי 405                                "	68	01/01/2001	
15	0	53	ראש מסיר שיער בראון סילק אפיל 7                           	166	01/01/2001	
15	0	54	שלישיית סכינים 0811-QR                                    	251	01/01/2001	
15	0	55	ראש קומפלט פיליפס S9031                                   	270	01/01/2001	
15	0	56	שנאי מ.תספורת פנסוניק 1141                                	190	01/01/2001	
15	0	57	שנאי מטען בראון 720/790                                   	150	01/01/2001	
15	0	58	שנאי מטען לבייביליס E-950                                 	45	01/01/2001	
15	0	59	שנאי מטען לרכב פיליפס-7686                                	102	01/01/2001	
15	0	60	שנאי מטען פיליפס תחליפי                                   	58	01/01/2001	
15	0	61	שנאי מקורי פיליפס                                         	84	01/01/2001	
15	0	62	שנאי מטען רמינגטון                                        	80	01/01/2001	
15	0	63	תושבת למ.גילוח פיליפס RQ-12 ראה מעמד                      	0	01/01/2001	
15	1		אוברלוד למתח גבוה	45	01/01/2001	
15	1		גלגלת 402-GL	35	01/01/2001	
15	1		דלת קומפלט LG-2587	195	01/01/2001	
15	1		דלת קומפלט LG-2535	220	01/01/2001	
15	1		זכוכית דלת חיצונית 4432-GL	0	01/01/2001	
15	1		לוח מקשים דלונג'י  535/604	155	01/01/2001	
15	1		לוח פיקוד טאצ' LG-3046	130	01/01/2001	
15	1		לוח מקשים דלונג'י MW-650	160	01/01/2001	
15	1		לוח לחצנים סמסונג MC 287	168	01/01/2001	
15	1	10	לוח מיקה                                                  	57	01/01/2001	משתלם אצל מרש
15	1	11	מגנטרון חשמל ברגים פתוח מתאים לטורבוגל מורפי ריצ'רדס      	240	01/01/2001	
15	1	12	מגנטרון  חשמל סגור ברגים פתוח פחית קטנה 7 צלעות           	220	01/01/2001	
15	1	13	מגנטרון פחית קטנה בלי ברגים 5 צלעות פתוח.חשמל סגור        	220	01/01/2001	"ם חשמל-סגור מק""ט:805000/052"
15	1	14	"מגנטרון פחית קטנה 8 על 8 ס""מ חשמל סגור ברגים פתוח         "	215	01/01/2001	
15	1	15	מנורה למיקרוגל LG רגליים מכופפות                          	32.5	01/01/2001	
15	1	16	מנוע מסובב צלחת לטורבוגל ברדר ציר גבוה עם פין אופקי       	96	01/01/2001	
15	1	17	מעגל בקרה  ראשי LG-8087                                   	253	01/01/2001	
